gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
946,-103055.33836526402,-95462.37048401365,Bom,Fechado dos Lados,No,Carris,114,25,Estrada de Alfragide,
590,-103055.84,-95605.42,Bom,Sem Abrigo,No,LT,114,25,Estrada de Alfragide,Carnaxide e Queijas
591,-103097.89,-95148.46,Razoavel,Fechado dos Lados,Yes,LT,114,25,Estrada de Alfragide,Carnaxide e Queijas
592,-103100.09,-95100.64,Razoavel,Fechado dos Lados,Yes,LT,114,25,Estrada de Alfragide,Carnaxide e Queijas
173,-103441.79,-96114.45,Bom,Fechado dos Lados,No,LT,114,276,Estrada da Amadora,Carnaxide e Queijas
174,-103456.83,-96098.84,Bom,Fechado dos Lados,No,LT,114,276,Estrada da Amadora,Carnaxide e Queijas
175,-103543.27,-96685.43,Bom,Fechado dos Lados,Yes,LT,114,276,Estrada da Amadora,Carnaxide e Queijas
176,-103550.21,-96609.89,Bom,Aberto dos Lados,Yes,LT,114,276,Estrada da Amadora,Carnaxide e Queijas
950,-103725.69,-95975.2,Bom,Fechado dos Lados,Yes,LT,114,354,Rua Manuel Teixeira Gomes,Carnaxide e Queijas
177,-103782.94,-96828.11,Bom,Sem Abrigo,No,LT,114,1113,Avenida de Portugal,Carnaxide e Queijas
178,-103793.26,-96821.2,Bom,Fechado dos Lados,Yes,LT,114,1113,Avenida de Portugal,Carnaxide e Queijas
947,-103879.91,-95751.23,Bom,Fechado dos Lados,No,LT,114,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas
792,-103922.82,-96235.62,Bom,Fechado dos Lados,Yes,LT,114,354,Rua Manuel Teixeira Gomes,Carnaxide e Queijas
710,-103972.32,-95981.88,Bom,Fechado dos Lados,Yes,LT,114,1113,Avenida de Portugal,Carnaxide e Queijas
807,-104003.78,-96559.17,Bom,Fechado dos Lados,Yes,LT,114,1113,Avenida de Portugal,Carnaxide e Queijas
818,-104031.08,-96173.83,Bom,Fechado dos Lados,Yes,LT,114,1113,Avenida de Portugal,Carnaxide e Queijas
823,-104032.88,-96536.98,Bom,Fechado dos Lados,Yes,LT,114,1113,Avenida de Portugal,Carnaxide e Queijas
952,-104058.98,-95839.14,Bom,Fechado dos Lados,Yes,LT,114,1137,Rua Tenente-General Zeferino Sequeira,Carnaxide e Queijas
954,-104075.89,-95771.82,Bom,Fechado dos Lados,Yes,LT,114,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas
1002,-104226.49,-95797.22,Bom,Fechado dos Lados,Yes,LT,114,327,Avenida do Forte,Carnaxide e Queijas
977,-104296.72,-95828.26,Bom,Fechado dos Lados,Yes,LT,114,327,Avenida do Forte,Carnaxide e Queijas
986,-104675.71,-95821.42,Bom,Fechado dos Lados,Yes,LT,114,327,Avenida do Forte,Carnaxide e Queijas
983,-104700.62,-95803.69,Bom,Fechado dos Lados,Yes,LT,114,327,Avenida do Forte,Carnaxide e Queijas
354,-105043.39,-96109.56,Bom,Fechado dos Lados,Yes,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
353,-105062.32,-96107.23,Bom,Fechado dos Lados,Yes,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
863,-105210.86,-96382.34,Bom,Fechado dos Lados,Yes,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
856,-105287.42,-96454.4,Bom,Fechado dos Lados,Yes,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
857,-105326.62,-96569.43,Bom,Fechado dos Lados,Yes,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
367,-105679.92,-96534.6,Bom,Fechado dos Lados,Yes,LT,114,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
333,-105712.14,-96154.74,Bom,Fechado dos Lados,Yes,LT,114,450,Rua Engenheiro José Frederico Ulrich,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
