gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
629,-104278.88666597521,-94122.56603635015,Bom,Sem Abrigo,No,LT,162,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
626,-104287.85,-94105.37,Bom,Fechado dos Lados,Yes,LT,162,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
630,-104458.04,-94329.86,Bom,Fechado dos Lados,No,LT,162,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
616,-104497.842173306,-94358.908881103,Bom,Fechado dos Lados,Yes,LT,162,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas
639,-105456.01,-94993.65,Bom,Fechado dos Lados,Yes,LT,162,116,Avenida General Norton de Matos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
636,-105462.27,-94976.17,Bom,Fechado dos Lados,Yes,LT,162,116,Avenida General Norton de Matos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
12,-105655.76,-95028.52,Bom,Fechado dos Lados,Yes,LT,162,116,Avenida General Norton de Matos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
634,-105696.83,-95075.27,Bom,Fechado dos Lados,Yes,LT,162,116,Avenida General Norton de Matos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
678,-106071.42513405527,-95039.14634930693,Bom,Fechado dos Lados,Yes,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
669,-106112.38652897865,-95027.7101712073,Bom,Fechado dos Lados,Yes,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
76,-106288.85,-95136.57,Bom,Fechado dos Lados,Yes,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
668,-106342.5,-95131.58,Bom,Fechado dos Lados,Yes,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
674,-106560.62,-95186.03,Bom,Fechado dos Lados,Yes,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
73,-106568.5,-95165.9,Bom,Fechado dos Lados,Yes,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
658,-106786.85846811837,-95149.7421827531,Bom,Fechado dos Lados,Yes,LT,162,155,Praça Doutor Manuel Martins,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
666,-106799.63,-95251.22,Bom,Sem Abrigo,No,LT,162,155,Praça Doutor Manuel Martins,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
528,-107089.71,-95214.56,Bom,Fechado dos Lados,Yes,LT,162,102,Largo Dom Manuel I,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
