gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
219,-104719.91,-99745.14,Bom,Sem Abrigo,No,LT,158,1013,Rua Quinta da Moura,Barcarena
220,-104914,-99807.09,Bom,Sem Abrigo,No,LT,158,1014,Rua do Castelo,Barcarena
221,-104939.44,-99815.59,Bom,Sem Abrigo,No,LT,158,1014,Rua do Castelo,Barcarena
300,-105118.79,-99818.36,Bom,Sem Abrigo,No,LT,158,1018,Rua do Alto da Peça,Barcarena
301,-105137.41,-99828.18,Bom,Sem Abrigo,No,LT,158,1018,Rua do Alto da Peça,Barcarena
308,-105439.02,-99406,Bom,Fechado dos Lados,No,LT,158,932,Rua da Pedreira Italiana,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
307,-105549.91,-99320.86,Bom,Sem Abrigo,No,LT,158,932,Rua da Pedreira Italiana,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
320,-105649.56,-98984.75,Bom,Fechado dos Lados,Yes,LT,158,936,Largo da Quinta do Jardim,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
317,-105682.17,-99043.27,Bom,Fechado dos Lados,Yes,LT,158,909,Avenida João de Freitas Branco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
833,-105686.35894762371,-100239.52088707738,Bom,Sem Abrigo,No,LT,158,1605,Avenida Professor António Maria Baptista Fernandes,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
826,-105726.06,-102732.3,Bom,Fechado dos Lados,Yes,LT,158,1521,Estrada da Ribeira da Laje,Porto Salvo
1005,-105735.17290016402,-100578.1564002752,Bom,Sem Abrigo,No,LT,158,1578,Rua Manuel Viegas Guerreiro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
302,-105785.16,-100273.12,Bom,Sem Abrigo,No,LT,158,1585,Avenida António Sena da Silva,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
319,-105790.91,-99107.05,Bom,Fechado dos Lados,Yes,LT,158,909,Avenida João de Freitas Branco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
304,-105812.82,-99920.11,Bom,Sem Abrigo,No,LT,158,858,Rua Calvet de Magalhães,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
311,-105814.63,-99290.4,Bom,Fechado dos Lados,Yes,LT,158,1801,Rua Viscondessa de Santo Amaro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
318,-105817.33,-99103.07,Bom,Fechado dos Lados,Yes,LT,158,909,Avenida João de Freitas Branco,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
303,-105819.47,-99953.55,Bom,Sem Abrigo,No,LT,158,858,Rua Calvet de Magalhães,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
299,-105855.31,-99342.8,Bom,Fechado dos Lados,No,LT,158,1805,Rua Dona Yesoa Godinho,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
306,-105860.41,-100520.47,Bom,Sem Abrigo,No,LT,158,1578,Rua Manuel Viegas Guerreiro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
297,-105936.26,-99903.99,Bom,Aberto dos Lados,No,LT,158,890,Rua Fernando Vaz,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
305,-105957.65,-99532.97,Bom,Sem Abrigo,No,LT,158,858,Rua Calvet de Magalhães,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
316,-105973.13,-98916.25,Bom,Fechado dos Lados,Yes,LT,158,925,Estrada do Murganhal,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
296,-105981.14,-99626.06,Bom,Sem Abrigo,No,LT,158,850,Rua António Pires,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
273,-106004.77,-99221.99,Bom,Sem Abrigo,No,LT,158,858,Rua Calvet de Magalhães,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
274,-106013.52,-99221.37,Bom,Fechado dos Lados,No,LT,158,858,Rua Calvet de Magalhães,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
396,-106081.08,-101165.77,Bom,Fechado dos Lados,Yes,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
397,-106091.14,-101154.18,Bom,Fechado dos Lados,Yes,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
884,-106100.40608156208,-99324.93367751369,Bom,Sem Abrigo,No,LT,158,871,Rua Dom Francisco de Almeida,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
437,-106124.25,-99314.68,Bom,Sem Abrigo,No,LT,158,867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
388,-106176.2,-101085.06,Bom,Fechado dos Lados,Yes,LT,158,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
433,-106203.75,-99942.88,Bom,Aberto dos Lados,No,LT,158,863,Rua dos Cedros,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
434,-106212.36,-99846.22,Bom,Aberto dos Lados,No,LT,158,933,Rua Pêro de Alenquer,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
380,-106217.2,-102161.99,Bom,Fechado dos Lados,Yes,LT,158,1521,Estrada da Ribeira da Laje,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
405,-106237.68,-101291.27,Bom,Fechado dos Lados,Yes,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
381,-106248.58,-102114.98,Razoavel,Sem Abrigo,No,LT,158,1521,Estrada da Ribeira da Laje,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
406,-106251.97,-101287.62,Bom,Fechado dos Lados,Yes,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
411,-106318.44,-100465.14,Bom,Aberto dos Lados,No,LT,158,610,Avenida Conde de São Januário,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
442,-106329.69,-100480.44,Bom,Fechado dos Lados,Yes,LT,158,610,Avenida Conde de São Januário,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
421,-106355.98,-100328.5,Bom,Fechado dos Lados,No,LT,158,592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
872,-106368.26,-101705.73,Bom,Sem Abrigo,Yes,LT,158,587,Avenida António Bernardo Cabral de Macedo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
420,-106369.82,-100337.94,Bom,Fechado dos Lados,No,LT,158,592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
387,-106378.14,-101089.06,Bom,Fechado dos Lados,Yes,LT,158,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
386,-106385.21,-101073.57,Bom,Sem Abrigo,No,LT,158,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
413,-106399.4,-100625.78,Bom,Fechado dos Lados,No,LT,158,609,Rua Conde de Rio Maior,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
443,-106400.89,-99913.2,Bom,Aberto dos Lados,No,LT,158,853,Rua Bartolomeu Dias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
423,-106402.8,-99289.78,Bom,Fechado dos Lados,Yes,LT,158,1786,Rua de São João de Deus,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
391,-106420.98,-101611.2,Bom,Fechado dos Lados,Yes,LT,158,587,Avenida António Bernardo Cabral de Macedo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
418,-106441.72,-100682.43,Bom,Aberto dos Lados,No,LT,158,645,Rua Instituto Conde de Agrolongo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
