gid,latitude,longitude,Estado de Conservacao,Tipo de Abrigo,Abrigo com Publicidade?,Operadora,Carreira,Codigo de Rua,Nome da Rua,Freguesia
711,-101764.30649856283,-98424.15159847475,Bom,Sem Abrigo,No,LT,106,216,Estrada Consiglieri Pedroso,Barcarena
125,-101787.42,-98423.54,Bom,Fechado dos Lados,Yes,LT,106,216,Estrada Consiglieri Pedroso,Barcarena
127,-101949.9,-98542.91,Bom,Fechado dos Lados,Yes,LT,106,216,Estrada Consiglieri Pedroso,Barcarena
715,-101966.52,-98573.78,Bom,Fechado dos Lados,Yes,LT,106,216,Estrada Consiglieri Pedroso,Barcarena
744,-102136.13485160771,-98663.30880207638,Bom,Fechado dos Lados,No,LT,106,216,Estrada Consiglieri Pedroso,Barcarena
152,-102231.41,-98789.31,Bom,Fechado dos Lados,Yes,LT,106,216,Estrada Consiglieri Pedroso,Barcarena
732,-102381.73,-98965.83,Bom,Sem Abrigo,No,LT,106,950,Estrada das Palmeiras,Barcarena
780,-103217.78,-99786.02,Bom,Fechado dos Lados,No,LT,106,985,Rua Sete de Junho,Barcarena
752,-103260.70410270982,-101287.68122082386,Bom,,No,LT,106,262,Estrada de Leceia,Porto Salvo
751,-103269.77,-101294.22,Bom,Sem Abrigo,No,LT,106,262,Estrada de Leceia,Porto Salvo
779,-103283.29,-99818.83,Bom,Fechado dos Lados,No,Carris,106,985,Rua Sete de Junho,Barcarena
775,-103358.57,-100763.83,Bom,Fechado dos Lados,Yes,LT,106,262,Estrada de Leceia,Barcarena
776,-103364.8,-100773.19,Bom,Sem Abrigo,No,LT,106,262,Estrada de Leceia,Barcarena
774,-103410.59,-99904.77,Bom,Fechado dos Lados,Yes,LT,106,985,Rua Sete de Junho,Barcarena
773,-103414.27,-99913.2,Bom,Sem Abrigo,No,LT,106,985,Rua Sete de Junho,Barcarena
777,-103456.31,-100462.21,Bom,Fechado dos Lados,No,LT,106,262,Estrada de Leceia,Barcarena
778,-103467.02,-100463.6,Bom,Sem Abrigo,No,LT,106,262,Estrada de Leceia,Barcarena
762,-103544.73,-101579.29,Bom,Fechado dos Lados,Yes,LT,106,735,Estrada de Leião,Porto Salvo
756,-103586.35,-101579.63,Bom,Fechado dos Lados,Yes,LT,106,735,Estrada de Leião,Porto Salvo
781,-103703.89,-100125.35,Bom,Sem Abrigo,No,LT,106,262,Estrada de Leceia,Barcarena
785,-103715.97,-100117.58,Bom,Fechado dos Lados,Yes,LT,106,242,Largo General Humberto Delgado,Barcarena
208,-104277.99,-101693.69,Bom,Fechado dos Lados,Yes,LT,106,735,Estrada de Leião,Porto Salvo
797,-104431.06,-101723.48,Bom,Fechado dos Lados,Yes,LT,106,692,Rua Conde de Rio Maior,Porto Salvo
191,-104731,-101677.86,Bom,Sem Abrigo,No,LT,106,692,Rua Conde de Rio Maior,Porto Salvo
795,-104741.4,-101691.52,Bom,Fechado dos Lados,Yes,LT,106,692,Rua Conde de Rio Maior,Porto Salvo
796,-104911.86,-101688.38,Bom,Fechado dos Lados,Yes,LT,106,692,Rua Conde de Rio Maior,Porto Salvo
828,-105046.86,-101627.86,Bom,Fechado dos Lados,Yes,LT,106,1540,Estrada de Paço de Arcos,Porto Salvo
284,-105349.84,-101863.8,Bom,Sem Abrigo,No,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,Porto Salvo
285,-105368.2,-101892.7,Bom,Sem Abrigo,No,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,Porto Salvo
282,-105530.56,-101934.24,Bom,Fechado dos Lados,Yes,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
283,-105571.85,-101959.97,Bom,Fechado dos Lados,Yes,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
281,-105866.86,-101977.3,Bom,Fechado dos Lados,Yes,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
294,-105880.9,-101989.75,Bom,Fechado dos Lados,Yes,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
378,-106228.95,-102033.94,Bom,Sem Abrigo,Yes,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
379,-106252.84,-102027.92,Bom,Fechado dos Lados,Yes,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
989,-106533.85390436777,-102159.09374561995,Bom,Aberto dos Lados,No,LT,106,1407,Estrada de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
869,-106637.67595501819,-102220.03308837875,Bom,Sem Abrigo,No,LT,106,1407,Estrada de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
88,-106688.11,-99381.79,Bom,Fechado dos Lados,Yes,LT,106,849,Avenida António Florêncio dos Santos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
419,-106722.41,-99402.9,Bom,Fechado dos Lados,No,LT,106,849,Avenida António Florêncio dos Santos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
